r,z,u_r,v_z,v_theta,T,p
0.002809102904560379,0.1435534564564932,-0.001996964560074707,0.0006878246346350293,-0.000799666805042764,0.42822721730131763,0.856446989640525
0.8943207378825532,0.2650784451058289,-0.044405415292388645,-0.11898860616016241,-0.09156264300556943,0.7673655685504828,0.7365345678244939
0.317664083985454,0.16061951631644134,-0.14712389253646463,0.04484098991812102,-0.08229746471145347,0.4701454769689381,0.8417460990967505
0.9770359534569062,0.7703669269146423,0.012132282776666612,-0.16093207307225085,0.6404963006961183,0.5921161637164017,0.23223770552822828
0.7323215268313592,0.048784399219298225,-0.17690061779265295,-0.006693447501622661,-0.31257196483293903,0.7437552097206575,0.9543494638621897
0.8715946488255298,0.8300408207352368,0.07387463229888512,-0.07559292495819958,0.64939138207661,0.46481820556303094,0.17107635442486638
0.635417347441996,0.730713238633701,0.10689504610471336,0.01172149108201297,0.37875312802906674,0.33652098339826064,0.2704431557897905
0.5084111577000422,0.7244314119503157,0.11218395001937317,0.048186141238226225,0.29825794038588316,0.2670252466617907,0.2770593023346223
0.9270657110840036,0.760906193228062,0.03528228106635766,-0.1317560617100244,0.5945822060977916,0.5492723197198136,0.24095425668739615
0.8544986260282071,0.4547464265942883,-0.011252819103281844,-0.11939054311900636,0.15562098205998093,0.6377107376449027,0.5466916461781139
0.3479098964416526,0.21735091604122325,-0.12824840416391972,0.05659473245901862,-0.06052714618372584,0.45184519000040907,0.7846141456500467
0.5897357756192366,0.07975394018932802,-0.20335495918961818,0.0099893126667136,-0.22431726014525297,0.6340171724279473,0.9243913623901284
0.46194217999578124,0.8156843751903481,0.15692771457233246,0.042654313949328664,0.33422743769799856,0.19885310123445332,0.18696019461959024
0.44236236262820716,0.08496832342367489,-0.20475828711213298,0.023143562365409466,-0.1648009988667219,0.5553580682231672,0.9192778346383308
0.8579278295341853,0.7409263948408181,0.05873191326072925,-0.09449243431543485,0.5245281458884652,0.49755688292421,0.26031143093699416
0.3617848610819976,0.17857959563714598,-0.14842974124533967,0.04854007848626321,-0.08398133924150256,0.47615434503548715,0.8238591570934152
0.7238071622642076,0.3751440165875156,-0.04992000771579208,-0.029084800596271627,0.04539430799780596,0.5743763957787247,0.6251897766920913
0.12344756700230641,0.017990671740710895,-0.10431478644570094,0.0035541996008227683,-0.05839242651846134,0.49862431502903903,0.9830987489598906
0.7023255830468773,0.02341366782750476,-0.19927443155835003,-0.0017179399498392365,-0.3264967646611114,0.7349237783873157,0.9805576572115527
0.6324980638076899,0.7871174926586784,0.13347762800098975,0.010863936462708543,0.4305264032398215,0.3064681540308991,0.21467593757054526
0.22547468421586103,0.1786582117618638,-0.11223559329755631,0.04379187655603026,-0.05231298628856551,0.4360903107301892,0.8227932439236515
0.010164137613095314,0.41651339800550524,-0.0016798886725304114,0.004865058409362053,0.0012681804359911848,0.29179495584395637,0.5834892510764226
0.3777330926396574,0.7278409498677594,0.10710839661151227,0.06485800197735106,0.22352787309517316,0.20742066970368028,0.27372692703675894
0.6707909487964645,0.5312602417992922,0.013806426640405291,-0.002066787957020581,0.1991513680833473,0.4593501275939844,0.4687592471036114
0.6333612611536398,0.1329838328109858,-0.17045315265354388,0.0072964820586888645,-0.19034041848350378,0.6340813271595717,0.8699269187790107
0.40595944541661577,0.7267956222165053,0.10938641982809112,0.06304591074796743,0.23959459888104712,0.21900372455323047,0.27479839535397954
0.6534995504107012,0.4304957754126496,-0.031476779648570846,0.006328824633637178,0.09524341832345846,0.4982829434871695,0.5696073087551792
0.5823227947263634,0.22344958217786015,-0.13452682102366784,0.02556747171377072,-0.09598171960180711,0.5578251275400311,0.7784255339405967
0.028113162319247875,0.07684883865140257,-0.023123359616762804,0.0038206598682664922,-0.010815885347045083,0.4619707556220929,0.923206090068777
0.3742183432263395,0.3441334781118618,-0.07300132460881999,0.0741033513489887,0.006062418428438281,0.3979529451476023,0.6569485718957176
0.8829118325962215,0.11339317098663348,-0.07993369015027875,-0.05758415152141014,-0.29128165769855285,0.8330700665758923,0.8875773619461147
0.0413201299147693,0.3963205462963054,-0.00821406211218244,0.01854627370429591,0.003903959733898871,0.302693403419934,0.6037205972121643
0.6524562212792577,0.6411146832560407,0.06399751285254926,0.006399878585294223,0.3012207848261979,0.39229221871498354,0.35929898075368116
0.06500570213170642,0.27138506032037624,-0.027790414154134985,0.023201098712973642,-0.006040486474580875,0.36642034049462996,0.7287459994896585
0.9275230102722845,0.04002097835503826,-0.06184332913165244,-0.027886678738789396,-0.40808093765928166,0.9101389781147611,0.9604392480658783
0.992053413550377,0.6321664145748221,0.0020838515263801624,-0.22518474702639632,0.44468756749109417,0.6760017803810666,0.3729048366982305
0.7923161851620186,0.8603531513690807,0.11859312147942784,-0.035882980110772913,0.6263494975962969,0.3837058929503067,0.1411820403033057
0.8459793478906227,0.048704480172074294,-0.11760606978849997,-0.02108513491508095,-0.3611851973823266,0.8334882884426844,0.9527230968844742
0.22307263000813427,0.10087495704222649,-0.1383457056340785,0.02692506115334169,-0.0777826520500166,0.4744432206082597,0.9011114922763237
0.3492246970667773,0.4524529179369102,-0.021611747142799845,0.0823920694876801,0.06239925127185673,0.3347524855522361,0.5482726341359925
0.2605207497117087,0.569854367775425,0.026914844409937407,0.0778081454916656,0.09242795582316388,0.2490083466274629,0.43082348386002134
0.8557443621854729,0.0441447181003487,-0.11254697555480057,-0.02048219488063962,-0.37120729064077584,0.8440768476559366,0.9571639161010175
0.3949135379209321,0.7295146963045822,0.10968821105372908,0.06352951624949842,0.23468607556396928,0.21322100306432262,0.27209205400332404
0.9164896303121113,0.6703696548560953,0.026078955961311438,-0.15178284838947087,0.46333544057122505,0.5847917938067675,0.33200215964483
0.525789020232345,0.5330617310201888,0.016486888543495212,0.055311040598108506,0.15752249779852187,0.37169618138835026,0.4672713818504003
0.6351358653596839,0.389789682195104,-0.051079902916814246,0.014290018328345625,0.05378617798405339,0.5068039426355453,0.6104916539154776
0.17463560150556967,0.11753873010669225,-0.11025441130628212,0.026737648566856384,-0.056528130504210315,0.45647943160325993,0.8837483635996457
0.39699889724502957,0.392039257830632,-0.05168961100672283,0.0765499114832604,0.03495928093076629,0.38278443329156875,0.6088139126527802
0.9028825703510486,0.40718918433362905,-0.016276350521697607,-0.1544450559836319,0.10002474087991658,0.7040038757550435,0.5952226351567802
0.07752052376440188,0.10110981452362378,-0.057050145630397696,0.01245262598162764,-0.027003133212811677,0.45244980854054173,0.899231164177405
0.7405532050874984,0.6592749798168195,0.06120432748581844,-0.0368734234691233,0.36206569646226305,0.44457203487427355,0.341235582089313
0.696538658292597,0.03675566904197425,-0.19583427638571765,-0.0022099958221283157,-0.30986671254758325,0.7242052167270385,0.9670799257469309
0.46345775860562133,0.6038855747764019,0.0516653432158318,0.06758486766360507,0.18808430310739718,0.30545375961767224,0.3968381274262697
0.040841439120935186,0.6435534322602436,0.01124695663212442,0.017589536905036993,0.019004752926620846,0.1790572954446127,0.3564901563239582
0.10352185838239136,0.3827363635732616,-0.021765323074396985,0.041318430695107794,0.0076714402502382735,0.31399020579484116,0.6174817306271023
0.8925908822850415,0.05178661211386382,-0.08594258565258625,-0.029707086947039274,-0.37695905444662037,0.8724659355122625,0.9490402517904893
0.8530872379636854,0.11778686136079497,-0.0958050885003567,-0.04957684724209457,-0.2758199166418045,0.8049854871078572,0.8833767865157077
0.2991979241016991,0.5446792491976323,0.0187365582572344,0.08180098013798424,0.09485138894095592,0.2724200742945669,0.45602499669905383
0.8022653945503072,0.03373812542968735,-0.1479314936073911,-0.010639242845760895,-0.3605323015112998,0.8049458189316363,0.9684615665992371
0.36708048980321684,0.9184743511360868,0.1944503038637567,0.024703905935976,0.3221907771284814,0.1081368674290414,0.08536776922803331
0.8666620984819163,0.06737467609044834,-0.0999874178770152,-0.03267345260339951,-0.34574443199332716,0.8418642584273153,0.9337318277334256
0.6459997833434927,0.23590381890513534,-0.12078917557037447,0.007219574715474611,-0.0944091678178164,0.5907059505873521,0.7655603958142689
0.459466130792065,0.01649672898354848,-0.24016284902698323,0.004633821289336494,-0.218363533040838,0.5973061981807413,0.9892732376517014
0.7352229006459247,0.8750861674235573,0.1460361887157045,-0.016529076338917332,0.5974636351694472,0.33273327310532497,0.1270738104543654
0.7572404794273024,0.4665126470336872,-0.012311781753833203,-0.051208879920185295,0.15127315103438263,0.5534502483248018,0.5337647459015762
0.8403424496273304,0.6892904780280015,0.05079307756010189,-0.093772104834601,0.4486888484026013,0.5084424773088304,0.3118468364093123
0.548658106960453,0.42475842817915577,-0.03726450030809504,0.04746012028605772,0.07524167920018321,0.43813364507713604,0.5756056824209221
0.27688703007196136,0.43691673104325957,-0.02526114025528735,0.07965523312218269,0.043021349034996416,0.3198748481894058,0.563781577093815
0.526708939003382,0.506087558568074,0.0030350939521046664,0.055279544188235705,0.1364867920226123,0.3856673739289972,0.49421894541202177
0.17207909002141264,0.5965791402673882,0.027518850113899516,0.06144958769819436,0.06794864836374696,0.2165160364776046,0.4038741936265987
0.038330296146438125,0.23040330616615123,-0.019875253048257772,0.012811722652369876,-0.0059180076355185175,0.3855329527182612,0.7696526104259541
0.3853744451299431,0.5500140528611358,0.02369275536605503,0.08048864701689315,0.12525481808757558,0.29924970504903786,0.4506899240344088
0.15568484793598913,0.02484510558525066,-0.1249154430920136,0.005782125329147524,-0.07204041424050456,0.4996963331458007,0.976718624504369
0.5542231323515551,0.11531875759456078,-0.19007858156862917,0.019073358206264383,-0.1812430815963568,0.5959222614195043,0.8883306084218798
0.9282730416973743,0.7862139485917868,0.038113509740626834,-0.12245187132461313,0.6305952993776144,0.5377384456751542,0.21543076144977802
0.08598090198930741,0.604469280636473,0.016420102616685254,0.03581120090083223,0.034968769966273905,0.20146171743521096,0.3956859255515172
0.3720766188124638,0.49962323874716974,-0.00017604968916276194,0.08220750502891255,0.092808878623537,0.31940888575987286,0.5010525717404875
0.46956153336077244,0.7304873661686386,0.11481658987894405,0.054664268295066806,0.2797323849578408,0.24500033372174057,0.27112973698532783
0.9152962325667593,0.1445045668323902,-0.055122438758218796,-0.08439854686346153,-0.25925138786781227,0.8466313132592564,0.8565115929643415
0.5475920540162392,0.5237012007064732,0.011743233743127643,0.04879334882897636,0.156365897270323,0.38807792845762534,0.476550668736396
0.17667948647268272,0.47357735779935595,-0.007687078287266404,0.06474669299966797,0.03716736333527884,0.27881914157044746,0.5268477647433428
0.737283127935966,0.9031420418626223,0.1561745801457097,-0.013663213971040854,0.630165520424441,0.3202221844382098,0.09931567642734845
0.49099365789569394,0.48348534781848984,-0.008254646945217879,0.06462017647773176,0.11058553024871132,0.3787947121376519,0.5169390428219305
0.5337808220500272,0.09906655903900807,-0.19955167494880655,0.01899252592802941,-0.18757066704274966,0.5929277034746974,0.904951599662592
0.004040944247345801,0.4669741731429492,-0.0002658324774312063,0.0019994636738698258,0.0008100527742586935,0.2665210780437305,0.5330262337092397
0.7339830013206574,0.7849255953625222,0.11126455910112597,-0.02502332047305271,0.4971915657860531,0.376902725432579,0.21637500150542435
0.4021757711116035,0.9338919586366953,0.20864165190962922,0.019701478136620508,0.3622951923436562,0.11392669611625882,0.07049999007853938
0.6215837936399585,0.5826091772253835,0.038862228647545356,0.020443381798052163,0.23241873706383395,0.4018786176452295,0.41758364324209596
0.7993018612379107,0.006746408058882936,-0.15825389994228292,-0.0021311970590707284,-0.391562305841752,0.8160685286597527,0.9957584758259017
0.7880105943765746,0.1519304466669531,-0.1162899664330054,-0.0369613347264011,-0.21442109481540103,0.7345151250913846,0.8495585029888215
0.3928627176795769,0.9794601081831857,0.22872318690461196,0.006492122161414867,0.3807586810995797,0.08744050337969861,0.025775536204610337
0.35354553061828076,0.9815952519724633,0.22013823801134577,0.005999862742438263,0.34378515600734394,0.07169959512384919,0.02325443224630347
0.7980310049652484,0.03352045934262382,-0.15037203106187091,-0.010188755211645716,-0.3588899536984879,0.8016665127716103,0.9687510965032197
0.9113030482275427,0.4778165531849775,-0.00358616725048611,-0.16687428342212662,0.19750199800280033,0.6763283462619167,0.5249694355213421
0.2102644679455683,0.9521632909629338,0.1501664326180032,0.013113167226856948,0.19517692768464978,0.04602392775874954,0.05010890030105984
0.9414817612208292,0.7600008884472649,0.02864890224083319,-0.14157855745981743,0.6025495818666742,0.5631935091321048,0.24208563630593588
0.27277114405596636,0.6493158596282201,0.0592386922973067,0.07339607914603594,0.12928637279872612,0.21254411870069032,0.3515737610816905
0.2881428638978224,0.976842135852213,0.19561643130403322,0.007401933925941008,0.2781337039518723,0.05309208708151299,0.026989921829983932
0.557020438574729,0.13323022856673128,-0.18099990629012055,0.021158876891204135,-0.16719227876588644,0.5885207702116261,0.8700906378481017
0.24812761491290736,0.576687868252195,0.028613823665065107,0.07605606851856406,0.09057447049148545,0.24243972251508653,0.42397245939412864
0.6815986357675287,0.8766113171572814,0.16346583395184375,-0.0033025503777921717,0.5554462989254048,0.2939826915614374,0.1260618814135756
0.6500505719115957,0.41981497539986146,-0.03648175271692849,0.007892631034933022,0.08432616132780077,0.5013753853213656,0.5803243457907338
0.9620797201714788,0.43243375070658474,-0.004929948705305069,-0.20926574364672865,0.1430137527230017,0.7465818186293232,0.5719478948792408
0.23642423471252472,0.8709074956565549,0.1339182402230397,0.03430832700477463,0.19064333989274132,0.09249446155142405,0.13100361998007534
0.9747314099409085,0.28440299896224897,-0.01062034639536029,-0.18333732785884538,-0.07154090071561074,0.8328491612815712,0.718969537792149
0.49812908244890186,0.9099601638443336,0.20497721192841034,0.020635594899684924,0.4308518909967946,0.1690862094685256,0.09428398467434719
0.28191085057104703,0.5717612375299269,0.029054276922798404,0.07967442255110996,0.10082311990790072,0.25385624506988214,0.42895797893170906
0.49423366113680034,0.9013727770213722,0.20065969668808326,0.022728732438001546,0.42111632088607615,0.1714470673896567,0.10270531389394699
0.8275473685329977,0.4642389232223235,-0.010207121171920642,-0.09934151480463592,0.16249586465834043,0.6102978619717828,0.5367583689663062
0.725338538077483,0.5662825697612331,0.0264099642428984,-0.031356820382166715,0.2534505878953182,0.4799167125295736,0.4338855038783459
0.437291770231087,0.23955995460051116,-0.12817175441727213,0.05481730059789177,-0.06150949017993896,0.4758320688556633,0.7623833389070129
0.7923707179585175,0.13698611910286396,-0.1194456250943028,-0.03532590448373724,-0.2333696746634278,0.7454326177876163,0.8645653985853123
0.4040566591944914,0.07599568792016465,-0.20419613095455913,0.022353099127657323,-0.15596848393593235,0.5436330479596243,0.9282238841735776
0.30768600462515583,0.6130072167269424,0.0481445384902516,0.07860831822674662,0.12907760966907192,0.24083173035762453,0.3878424997011453
0.530507919202029,0.7414169527696051,0.12025908687068045,0.04154523642164388,0.3247373877113538,0.27001084978323076,0.260201872694825
0.33844139911952476,0.25252060666201126,-0.1108206875338096,0.06290320819653304,-0.041025558421958964,0.4310109869879851,0.749103197176677
0.35973006855751466,0.529289019937745,0.01349194874379771,0.08252658692504222,0.1057367288646598,0.3000583511433246,0.47141024708529516
0.2816950793762828,0.15007335786119658,-0.14161038624824385,0.04149676450732215,-0.0774351500056788,0.4646393799418068,0.8521041904345987
0.556748808118445,0.14292984902386285,-0.1762352386187171,0.022489930568886575,-0.15901036942634508,0.5835196931587231,0.8602266166069361
0.4559405576546186,0.6584870171383201,0.07862818765096487,0.06481899065322265,0.22237612787624883,0.27469738748804223,0.3425513722059377
0.7939634296813347,0.9040637507262695,0.1321979430131901,-0.026297890063313924,0.679708619425133,0.3631570884725391,0.09775303678960054
0.9425355262364973,0.651225796643677,0.016381476356341892,-0.1771730306251708,0.4494374102892467,0.618573710787117,0.35194006691117513
0.47857511710548173,0.10483968157025503,-0.1972173818047788,0.02534353365919975,-0.16402706422556154,0.5620972305711353,0.8991140174681717
0.1519576132728756,0.5306933595140306,0.007910691446003959,0.05843941749850003,0.04498553780083651,0.2461988783587791,0.4696544149416412
0.42712997645349626,0.21324781149737948,-0.1403307628790243,0.05149628425322163,-0.07693818917129518,0.4845961026438924,0.7889866475328303
0.022400186778768427,0.29600149887922367,-0.008934489065537468,0.009022026021481343,-0.0012543600968491784,0.35225013474425004,0.7040146233256158
0.3114190953359707,0.46522320345209056,-0.014914880702207563,0.08257175852492292,0.06160953605454307,0.3158793247438919,0.5354808514451354
0.8892120948717067,0.40483573584943267,-0.0187500142081162,-0.14304114614437208,0.09537120169455102,0.6929312069083482,0.5972454974028774
0.7270382800313294,0.7165052877229593,0.08593251593589929,-0.0267470369319402,0.41787101801351495,0.40603968645397726,0.28430469240501194
0.049607198049581136,0.9312870644461602,0.04066719931272527,0.005876450018575951,0.04449421374569998,0.035586904826085106,0.06888177093031601
0.5860664568302445,0.33765718407099277,-0.0787663202539022,0.03169298295764116,0.003801095822524354,0.5029083538752821,0.6630636737665166
0.12101040205139524,0.3046500385067529,-0.04155753363980046,0.04196312053889043,-0.00520646555868481,0.3549967394489437,0.6956987547020056
0.3373907106974132,0.8931637554730301,0.17578997792336587,0.031802707847930205,0.2833223759936177,0.11033436809593776,0.11002759738344577
0.009477044090573594,0.5204434941741773,0.00038381555242534014,0.004663352277452928,0.002659876866124493,0.23982316009525867,0.47955869524270683
0.38352932479098145,0.6024660199039308,0.04845302113274443,0.0780232065997804,0.1548304163394061,0.27231436153534766,0.39837751169856944
0.4817442048255397,0.808931009120169,0.15425958717832017,0.0413075192431183,0.34367463620820604,0.21157323488141128,0.1936192240180756
0.005200688453951052,0.8956503214200121,0.004093905681414552,0.000964537698188446,0.004386653201104382,0.052188362870191476,0.10435144761965785
0.19687597969281911,0.8950652643394419,0.1249321430173016,0.02606107741792722,0.16588728636235003,0.07184744352028272,0.10656345767206597
0.12301256585579123,0.5029913068448114,0.0006454072035709475,0.05015541919878291,0.03130509395931117,0.256070392256807,0.497260291417735
0.9715443081270155,0.4219128323082322,-0.004317590283784171,-0.21673323135425837,0.12908836206870866,0.7609927551728846,0.5827863612076796
0.5399211720792354,0.6862407632300168,0.09252675781367167,0.04420355262776617,0.28581328977793197,0.30263705441469924,0.3148107522676257
0.3756042435207637,0.613653799661893,0.05330947288520989,0.07775672466286179,0.15793433504808957,0.2637123740444561,0.38723500115106646
0.3836364680753618,0.20902072443750475,-0.13760964456949076,0.053855289918371296,-0.07153627532104422,0.46907810759991664,0.7931629562155686
0.09561852796868453,0.27735889812989145,-0.038506056904449526,0.03283226098247404,-0.008028289647047441,0.36589200238050335,0.7228971692480636
0.8039348657463469,0.6637163587622542,0.05161112283735029,-0.07389249276342041,0.39840964978960713,0.4912974548001713,0.3370960220864782
0.8406307964775753,0.2601035642335906,-0.06427816789815051,-0.08443130437871117,-0.0923387986862785,0.723278285876466,0.7410224685691528
0.28150104683175525,0.5429717516972078,0.017382778939763456,0.08071775299425156,0.0885201513383762,0.26813554383508315,0.45770999996800316
0.9443716669490226,0.19958795408363983,-0.03156358566110096,-0.12568858748900272,-0.18945802012314342,0.8461249456262179,0.8020914340128368
0.20051611520703927,0.11429641368527133,-0.12366382312076729,0.028386885490218134,-0.0658806483221187,0.4629551493862257,0.8873134419563966
0.09990862570445047,0.5021457711667666,0.0003859250648607425,0.04246723058696843,0.02529872799863445,0.2539179811616927,0.4980345902944216
0.6220256249102648,0.5306487179494617,0.014411624637685328,0.020747653177141095,0.18410283813038472,0.4281335800477719,0.469415098054244
0.5949101985558345,0.19800503610934028,-0.14555677341822532,0.020336752380252485,-0.12076227625762304,0.577956554118201,0.8041549996691898
0.649852331577733,0.7477310832379389,0.1127395813041575,0.006183363974249344,0.40394601596411134,0.3372884848095385,0.2535437614803286
0.3009109490471874,0.4071334732202161,-0.03907146446025846,0.07969739201844005,0.03331090519976562,0.34170696301813147,0.593654352142745
0.7290144101650007,0.7823866946560146,0.11157233847901897,-0.023215872469585105,0.4910495570058981,0.3745376577861046,0.21891204168880546
0.16800346461584725,0.9033063611648712,0.11274695548321817,0.02195228775443996,0.14363616511992464,0.06245940147902854,0.09801301672596768
0.6878190965816383,0.6695181672432792,0.07279923346500612,-0.009657521981587942,0.3468515231165806,0.40178847118955097,0.33102113236911257
0.8651491745513039,0.9542608303856644,0.10599366105209726,-0.022484843270981478,0.8057923672965472,0.397111131920569,0.0469131920503503
0.5556740338879903,0.8299143877698965,0.16291198989937278,0.026117787396584123,0.4139057965066751,0.23942962208372748,0.1728078577572502
0.5185543494363297,0.7556532770576234,0.12765061414908588,0.042543753292631464,0.32849376550790493,0.2566226681308559,0.2461571879660629
0.6007100017553642,0.40250065479917396,-0.04677189751457483,0.028585699901062054,0.06232425269873844,0.4791759257048778,0.5977998204644208
0.8457587702070903,0.0582643485761184,-0.11524960257222504,-0.024933090263438967,-0.34896300940556246,0.8285217744030458,0.9431260644121957
0.9685194255296469,0.11464519610792223,-0.023498587504580847,-0.08902212351822822,-0.3177055635535556,0.9116923407601775,0.8862025161011183
0.054305569905946816,0.35882774318827504,-0.014500218950528729,0.022952709427499263,0.002076732684882594,0.32206067586726733,0.6412459651336926
0.22100573329136242,0.18587621033766244,-0.10816048486324821,0.04471400957112512,-0.048883304395039295,0.4314836619049952,0.8154935929761156
0.557367200716366,0.39990071426812124,-0.049390790224496064,0.043858724021164724,0.05565371215596409,0.4553787410831383,0.6005355895150553
0.9037439186934559,0.34636331744988247,-0.0267299706341573,-0.14552072008287686,0.017663653359005407,0.7351948765627607,0.6558257596804717
0.989657422357596,0.9764470033072121,0.009753450212976697,-0.022054188463108047,0.9546933253639238,0.5014874051601346,0.023611148394770205
0.7103583979678117,0.48299114493141193,-0.006999121558863437,-0.02325065425297143,0.15946602493526957,0.510808954315992,0.5170678131311668
0.6603407310207567,0.9321868378779203,0.19387110643192298,0.0007921931320066987,0.593171041447972,0.25193152158355353,0.0715718254699893
0.043957528227147824,0.7846756918771928,0.023927142176487906,0.013874681324032833,0.02975984169869876,0.10862828620532386,0.21540080961426497
0.26840012732663876,0.8391646207132774,0.13319774664691283,0.04328192277713397,0.20364777290786185,0.11643700381783928,0.16279687574183274
0.288864589975239,0.24706532571659745,-0.10391661169101306,0.06090444639294761,-0.03737965897228381,0.41818871281248277,0.7543854756609798
0.6996910939419425,0.6050314550257864,0.04413914694820239,-0.01656545462534111,0.2851571339834452,0.4422680859579429,0.39519081283223956
0.4230913134365285,0.4293059867044755,-0.03451070409568541,0.07574587138711084,0.06090779395317782,0.37485013640048565,0.5713868558684617
0.9285676202622491,0.5256426337347643,0.0034017412707352287,-0.18191482864203587,0.26785828414208207,0.6682975958323661,0.47766782393758916
0.07044677069112237,0.5845515670935367,0.011073553560661233,0.0306005169336913,0.02654626996070074,0.2102055902036354,0.4155543344289703
0.7344051099887886,0.037137208719107195,-0.1805667040386551,-0.005336614347553553,-0.32629192121334555,0.7511068284292688,0.9661260726869005
0.06120241999764897,0.506240533062523,0.0007171206696349691,0.027787578498297758,0.015873508587664866,0.24875260157552279,0.4938367333155623
0.46115239724496737,0.2129461563282169,-0.14266051511936625,0.04765209034609441,-0.08327525291019548,0.49985768857828167,0.7893161181006306
0.0559170701083922,0.881399327622766,0.040268409041752856,0.01070998141208127,0.045969366940061825,0.06086369555337044,0.11877429722409415
0.0935621887691721,0.05505580312795,-0.07546992684822813,0.008368829001394365,-0.0390543822169426,0.4768490400196641,0.9455207715877831
0.5931300349469215,0.6568868097328117,0.07572198244033491,0.029491907283606913,0.28786392714603076,0.34745821431166235,0.34377354938918026
0.8899491394855649,0.4514290069615763,-0.009514053924917651,-0.14762617815349824,0.1576487146836344,0.6702902319547606,0.5507593936082532
0.40178681008793027,0.5303303558621463,0.014580054977294884,0.07952521302532636,0.11872620791800782,0.31555114244924415,0.4703233278888402
0.020933455804970635,0.4619872958203699,-0.0015581594642898452,0.010079474066542266,0.004039758056785095,0.26922545687578436,0.5380231065454675
0.40531392046462034,0.3744880292421535,-0.06050544186427096,0.0744412072300635,0.02502085671649977,0.3948956724401235,0.6264322109407525
0.7795948310568261,0.46056830725947195,-0.013550837679136455,-0.06561799906536121,0.14878759200370156,0.5735998966755247,0.5398806274408429
0.09035018600284339,0.05566065691254962,-0.07303786174512428,0.008210843151297224,-0.03763166694378773,0.47625124959909937,0.9448795378068059
0.6572966385997359,0.593971146404032,0.042335461293998795,0.004456006372991086,0.25697453763503486,0.41903386235523987,0.40621006832354517
0.048194370802383424,0.3677524298111363,-0.012132834701998102,0.020791247089114933,0.0024882100475013694,0.31728513378295065,0.6323055183522064
0.8001752566914611,0.7063024016329346,0.06597336879779973,-0.06648239558066821,0.44766092994691276,0.46698901989415553,0.29457483779833293
0.17964956721141945,0.6625876535921171,0.047922906070453,0.05868078959597166,0.08872559420547091,0.1848431567035666,0.33798635040726727
0.270701076024376,0.18554775174848204,-0.12415958568690917,0.048594823285025124,-0.06000857393386118,0.44386566040613645,0.8162299542083228
0.018240667494534013,0.4411038147265788,-0.0021094193572383153,0.00874770966380553,0.002948708275230082,0.2796144536120337,0.5589042824808599
0.49006968312343646,0.8345556554235474,0.1672118458469813,0.03584838568035606,0.3684507968417163,0.202806319446579,0.16836883539119685
0.7471846718057409,0.35493425194262707,-0.054805763608670274,-0.04132321559939489,0.024209812922681487,0.6016753409194129,0.6455368760445933
0.5501605607434991,0.8754890151898767,0.18585498539987036,0.02096127834063632,0.44740901091070495,0.21359381370386232,0.12800912988888932
0.9229373082090551,0.2501605137262076,-0.0355391838952156,-0.13310040574003035,-0.11514494736653688,0.8008263805789844,0.7517373614338022
0.35214513954322146,0.5629076375930304,0.028703363546864643,0.08175299802248656,0.12126521311360351,0.28054928085544223,0.4378431059834264
0.06058001996232487,0.4149591684199748,-0.009679361251492078,0.02674095572567664,0.007417342078485269,0.2943553851993304,0.5851217084547611
0.5120089353342047,0.7487063050001713,0.1242814183753823,0.04469547043479537,0.3190120094846137,0.25672342243094726,0.2530380506029071
0.09163127118928505,0.29321433661971164,-0.03442360166134173,0.03275913885646004,-0.005514232001561858,0.3575909766200263,0.7070114779332839
0.982809591513426,0.7696916548015,0.009112826183458742,-0.16523443531173346,0.6432857155134197,0.5981115191846436,0.2330468914198837
0.5456610448438975,0.37515097596695757,-0.06190390881141455,0.04643344746581917,0.034227387858558174,0.4612974999465882,0.6254478399300117
0.39588877650105203,0.9535454655944418,0.21694064098009833,0.014245482426621986,0.36830253331793833,0.10159122888252908,0.05118115195340056
0.829502328799154,0.8332285527363273,0.09425583901162089,-0.05630853524763122,0.6219963729755212,0.4274227803734462,0.16797692869662448
0.9434086575789357,0.2701535035485674,-0.0245424399677021,-0.15443235877761033,-0.08940659760496757,0.809933195823161,0.732291664931151
0.24822435301826296,0.8031550978560854,0.11314295361264724,0.04926345070513197,0.17493180529883826,0.12923011578762492,0.19836772369667166
0.4782674419161602,0.24012131233982403,-0.1296938603006632,0.04932262198750561,-0.06687041225460168,0.49430921682860185,0.761804009504117
0.7893586237481969,0.08815412707597059,-0.13695653366774052,-0.023354780656980132,-0.29030148123448074,0.7674664549048384,0.9137761267134112
0.3952173191282755,0.319964950133546,-0.08606416760366413,0.07002929095898106,-0.007925124853949155,0.4181158896026976,0.6812661641202069
0.42944983406912707,0.0849637005756988,-0.20338660785633503,0.023760246359596626,-0.15999344636336427,0.549731729703151,0.9192293655805387
0.7412948551539315,0.8498030493828042,0.13416821389792863,-0.021183345083535518,0.5742845150254269,0.349857506447442,0.1520419349901447
0.38065711756275533,0.2090510882296328,-0.13718664602778388,0.054005328015850895,-0.07096338177810375,0.4679243764607763,0.7931225869006124
0.5007003219767057,0.33862858520359895,-0.08068554910869863,0.0558326435023925,0.003977001474584623,0.4560361136119889,0.6623341589879448
0.47060838019009954,0.6274492467457089,0.0635044248956718,0.06470385583069888,0.20762012039869446,0.2970115003797202,0.3733726933483601
0.11975476192850498,0.5840376894475183,0.017717423856817516,0.047733829701739276,0.04503456072134004,0.21515175677851728,0.41622155311309333
